number,title,classification,timestamp,latitude,longitude
15554,Report 15554: Man describes his wife's observation of a very tall figure outside their home near King's Mountain,Class B,2006-08-17T12:00:00Z,35.194,-81.402
18680,"Report 18680: Soldier on maneuvers finds large, human-like footprints at Fort Bragg",Class B,1989-08-09T12:00:00Z,35.1312,-79.11128
18943,Report 18943: Possible pre-dawn approach to property outside Winston-Salem,Class B,2007-05-03T12:00:00Z,35.95815,-80.2084
19015,Report 19015: Possible vocalization and approach to tents reported by campers on private land near Pilot Mountain,Class B,2007-05-10T12:00:00Z,36.48615,-80.375
24264,Report 24264: Possible howls heard in the Three Top Mountain area,Class B,2008-07-21T12:00:00Z,36.42315,-81.56219
26013,Report 26013: Deer hunter finds possible footprint near Ellerbe,Class B,2008-10-18T12:00:00Z,35.0554,-79.88049
27906,Report 27906: Unknown early morning visitor heard by a youth leader in the Uwharrie National Forest,Class B,2010-12-04T12:00:00Z,35.31924,-80.03551
28381,Report 28381: Campers hear multiple whooping sounds at Linville Falls,Class B,2011-06-17T12:00:00Z,35.95865,-81.95195
32447,Report 32447: Possible vocal interaction with children playing at dusk near Hot Springs,Class B,2012-01-22T12:00:00Z,35.7695,-82.87408
33358,Report 33358: Military officer recalls possible daylight sighting while driving in the Croatan National Forest,Class B,1977-05-21T12:00:00Z,34.79914,-77.10508
41040,Report 41040: Campers awakened by heavy bipedal footsteps in Uwharrie National Forest,Class B,2011-10-24T12:00:00Z,35.43787,-80.69763
41506,Report 41506: Fisherman reports possible sightings and activity around Lake James,Class B,2013-06-26T12:00:00Z,35.78043,-81.77603
42580,Report 42580: Motorists have a possible late night sighting outside Seagrove,Class B,2012-08-17T12:00:00Z,35.56577,-79.75537
43204,Report 43204: Possible early evening sighting while driving by a vineyard near Taylorsville,Class B,2013-10-18T12:00:00Z,35.84103,-81.20877
47026,Report 47026: Camper is subjected to possible intimidation behavior in the Uwharrie National Forest,Class B,2014-11-08T12:00:00Z,35.35636,-80.01653
49148,Report 49148: Appalachian Trail Hikers find possible tracks and hear a late night howl near Franklin,Class B,2015-06-29T12:00:00Z,30.0326,-83.52959
49906,Report 49906: Morning hiker hears possible knocks and strange vocals in the Uwharrie National Forest,Class B,2015-09-24T12:00:00Z,35.31331,-80.00272
50074,Report 50074: Possible encounter scares a camper from his hammock while in the Uwharrie National Forest,Class B,2015-10-25T12:00:00Z,35.46955,-80.08778
8130,Report 8130: Tribal government employee photographs line of tracks in snow,Class B,2004-02-26T12:00:00Z,47.63297,-102.7291
6410,"Report 6410: Multiple witness sighting at night, 3 miles east of Mead, Nebraska",Class B,1979-07-04T12:00:00Z,41.2333,-96.42668
16432,Report 16432: Possilble daylight sighting by hikers (at 300-400 yds.) in Chadron State Park,Class B,2006-10-29T12:00:00Z,42.71425,-103.018
22577,Report 22577: Three witnesses encounter a large creature while walking down a gravel road outside South Sioux City,Class B,1998-09-15T12:00:00Z,42.47356,-96.46025
23046,Report 23046: Three witnesses observe large creature run in front of them while parked in Red Cloud State Park,Class B,2003-09-15T12:00:00Z,42.69657,-103.0044
28090,Report 28090: Motorist has possible night time sighting near Dorchester,Class B,1997-10-15T12:00:00Z,40.64043,-97.13196
1975,Report 1975: Couples hears late night scream in Loudon,Class B,2001-01-10T12:00:00Z,43.28556,-71.46778
9313,Report 9313: Vocalizations heard near Rockingham,Class B,2004-09-12T12:00:00Z,43.05,-70.93333
48354,Report 48354: Woman recalls scary night while at a Girl Scout campground in Bear Brook State Park,Class B,1970-10-31T12:00:00Z,43.11074,-71.35414
48403,Report 48403: Farmer hears possible nighttime vocalizations outside Errol,Class B,2014-09-15T12:00:00Z,44.79969,-71.1794
52031,Report 52031: Family reports strange ongoing activity near Greenville,Class B,2016-07-08T12:00:00Z,42.78378,-71.77646
7185,Report 7185: Teens have scary encounter in abandoned creamery near Sussex,Class B,1976-10-18T12:00:00Z,41.2145,-74.5995
10249,"Report 10249: Night time sighting in Wharton State Forest, within five miles of Batsto",Class B,2005-12-23T12:00:00Z,39.652,-74.6298
12825,Report 12825: Possible vocalizations heard in undeveloped section of Ocean County,Class B,2005-11-13T12:00:00Z,39.7384,-74.2975
13276,Report 13276: Motorist has nightime sighting near Harmony,Class B,2005-12-21T12:00:00Z,40.76345,-75.11044
13310,Report 13310: Possible sighting near Supawna Meadows National Wildlife Refuge,Class B,2006-02-01T12:00:00Z,39.632,-75.5167
14232,Report 14232: Possible Nightime Encounter In Wharton State Forest,Class B,2006-04-07T12:00:00Z,39.8234,-74.70135
15062,Report 15062: Possible intimidation in the Pine Barrens,Class B,2006-07-27T12:00:00Z,39.934,-74.3966
16248,Report 16248: Possible vocalization heard by fisherman at Monksville Reservoir,Class B,2007-01-15T12:00:00Z,41.1445,-74.29085
16486,Report 16486: Man recalls incident during childhood -- possible vocalizaitons near Split Rock Reservoir Dam,Class B,2007-02-01T12:00:00Z,40.9575,-74.45995
16604,Report 16604: Possible sighting by motorist at dusk outside Livingston,Class B,2006-12-17T12:00:00Z,40.77545,-74.3516
20608,Report 20608: Late night vocalization heard by fishermen north of Flemington,Class B,2008-09-04T12:00:00Z,40.60667,-74.84528
21977,Report 21977: Possible Wood Knock Interaction at Wildcat Ridge near Rockaway,Class B,2007-11-09T12:00:00Z,40.9427,-74.46155
22192,Report 22192: Possible screams and stalking heard by seven campers out Newton,Class B,1995-02-01T12:00:00Z,40.99567,-74.78004
24738,Report 24738: Man recalls incident years before among homes near Brick,Class B,2009-01-25T12:00:00Z,40.053,-74.1301
24928,Report 24928: Possible wood knocks heard near Hibernia Bat Cave/Wildcat Ridge in Rockaway,Class B,2009-10-30T12:00:00Z,40.93552,-74.49518
34572,Report 34572: Man recalls hearing strange howls while camping in High Point State Park,Class B,1990-06-15T12:00:00Z,41.29596,-74.68832
38762,Report 38762: Woman recalls seeing something strange cross the road while driving at dusk near Ringwood,Class B,1979-08-15T12:00:00Z,41.06945,-74.15562
39329,Report 39329: Trio remember observing a tall biped figure by a golf course in Vernon,Class B,2015-10-02T12:00:00Z,41.17838,-74.52625
39639,Report 39639: Campers retreat to their vehicles due to a loud unknown vocalization near High Point State Park,Class B,1991-07-01T12:00:00Z,41.30566,-74.6854
45647,Report 45647: Memory told of a possible encounter while camping with Girl Scouts in the Pine Barrens,Class B,2053-06-24T12:00:00Z,39.88078,-74.53293
45903,Report 45903: Camper has nightime intimidation encounter in the Pine Barrens,Class B,2013-05-18T12:00:00Z,39.69191,-74.55341
48988,Report 48988: Possible daylight sighting by a young girl catching frogs at Pleasant Acres Campground,Class B,2016-03-05T12:00:00Z,41.27412,-74.64189
49096,Report 49096: Campers have possible encounter while staying in High Point State Park,Class B,2015-06-23T12:00:00Z,41.29453,-74.68758
49883,Report 49883: Recollection of a possible late night stalking on Waterloo Road in Allamuchy,Class B,2015-10-02T12:00:00Z,40.89452,-74.79077
55961,Report 55961: Men see upright creature walking in front of a home at dusk near Ocean City,Class B,2016-11-16T12:00:00Z,39.22348,-74.69759
4904,Report 4904: Professor and students discover series of large footprints crossing high mountain trail,Class B,2000-05-17T12:00:00Z,36.599,-105.4113
10126,Report 10126: Possible night time sighting by a resident in the Carrizo neighborhood of Mescalero IR,Class B,2004-06-02T12:00:00Z,33.2516,-105.7197
11976,Report 11976: Vocalizations heard near Dulce,Class B,2005-06-21T12:00:00Z,36.91475,-106.9958
11992,Report 11992: Late night vocalizations heard near Dulce,Class B,2005-06-26T12:00:00Z,36.7657,-106.9547
12271,"Report 12271: Possible visitation at a camp, 10 miles northeast of Whiskey Lake.",Class B,2005-08-06T12:00:00Z,36.14505,-108.8548
12418,Report 12418: Various sounds heard during the BFRO's Jemez Mts. expedition.,Class B,2005-08-11T12:00:00Z,36.095,-106.9571
12915,Report 12915: Zoologist hears wood knocking.,Class B,2005-10-11T12:00:00Z,36.39135,-109.0612
16207,"Report 16207: Possible vocalizations, knocks heard by hunters in the Gallegos peak area",Class B,2006-10-02T12:00:00Z,36.19625,-105.5596
20011,Report 20011: Hunters experience powerfull knocks on camper and hear vocalizations outside Jicarilla Indian Reservation,Class B,1982-01-11T12:00:00Z,36.4178,-107.1612
23585,"Report 23585: Mescalero Reservation resident sees silhouetted figure swaying at window, large footprints outside house",Class B,2008-03-12T12:00:00Z,33.27094,-105.7338
5692,Report 5692: Father and son hear vocalizations on Peavine Mt,Class B,1970-09-01T12:00:00Z,39.592,-119.975
5770,Report 5770: Four feral dogs chase sasquatch,Class B,1972-08-25T12:00:00Z,39.679,-119.6665
20780,Report 20780: Hikers spot a dark figure walking on a snowy mountainside near Winnemucca,Class B,2005-02-15T12:00:00Z,40.52737,-118.1806
7514,Report 7514: Video footage shot at dusk shows a primate in a tree in the background.,Class B,1997-05-23T12:00:00Z,41.66955,-74.0863
7872,Report 7872: Camper hears strange screams at Indian Lake,Class B,1999-05-28T12:00:00Z,43.61833,-74.75611
7890,Report 7890: Two hunters experience vocalizations and encounter very large unknown animal,Class B,2001-01-01T12:00:00Z,42.40489,-76.17366
7939,"Report 7939: Powerful vocalizations heard near town of Albion, NY",Class B,2002-08-22T12:00:00Z,43.2265,-78.1946
8905,Report 8905: Three men have a late night encounter with a bi-pedal figure,Class B,2005-07-27T12:00:00Z,43.2696,-77.664
11089,"Report 11089: Two young boys experience powerful, high-pitched vocalization",Class B,1992-05-01T12:00:00Z,43.26886,-78.28014
11630,Report 11630: Dusk and evening sightings around Stissing Mountain,Class B,1985-05-01T12:00:00Z,41.97341,-73.66616
11956,"Report 11956: Unusual events at remote family cabin near Keene Valley, NY",Class B,2005-12-28T12:00:00Z,44.1856,-73.8094
14035,Report 14035: Possible night time sighitng  by motorist on Chazy Lake Road outside Saranac,Class B,2005-02-15T12:00:00Z,44.66399,-73.73606
14373,Report 14373: Possible daylight stalking and knocking heard by hunter near Deposit,Class B,2005-10-01T12:00:00Z,42.0837,-75.38025
15144,"Report 15144: Possible red eyeshine in woods near Garrison, New York",Class B,2004-09-20T12:00:00Z,41.38084,-73.91649
15191,Report 15191: Possible daylight sighting by motorist near Minerva,Class B,2006-07-10T12:00:00Z,43.81495,-74.00528
15398,Report 15398: Possible tracks & smell noticed by hunter at Black Mountain outside Whitehall,Class B,1999-11-01T12:00:00Z,43.56211,-73.45947
15565,Report 15565: Possible vocalizaitons heard approx. two miles from Sabbath Day Point,Class B,2002-05-11T12:00:00Z,43.6678,-73.51238
15566,Report 15566: Possible vocalizations heard near Sabbath Day Point,Class B,2006-03-31T12:00:00Z,43.66344,-73.56614
16540,Report 16540: Possible stalking of hikers on Prospect Mt. near Lake George,Class B,2006-11-26T12:00:00Z,43.42645,-73.741
19836,Report 19836: Campers describe incidents over 3-4 hours with unseen animal near their camp outside Prattsburgh,Class B,2003-11-09T12:00:00Z,42.54346,-77.36516
20363,"Report 20363: Campers describe a possible approach to a camp near Lake George, Adirondacks",Class B,2001-08-15T12:00:00Z,43.7268,-73.52
21488,Report 21488: Female hiker describes rocks being thrown at her and female companion near Sabbath Day Point,Class B,2007-08-18T12:00:00Z,43.64706,-75.57448
22561,Report 22561: Man recalls childhood observation - large tracks with long stride in snow - near Mayfield,Class B,1966-01-15T12:00:00Z,43.0949,-74.27923
23856,Report 23856: Campers hear and see possible bigfoot pass by tents on Nuclear Lake,Class B,2007-07-15T12:00:00Z,41.59773,-73.64642
25661,Report 25661: Wood knocks heard and tracks found near Canton,Class B,2009-03-18T12:00:00Z,44.62185,-75.58825
25913,Report 25913: Two men see a 7' tall biped in their headlights while driving near Caroga Lake,Class B,2004-06-16T12:00:00Z,43.13206,-74.47383
26338,Report 26338: Possible vocalizations heard by campers In Lake Luzerne area,Class B,2009-07-26T12:00:00Z,43.32,-73.81
27035,Report 27035: Man recounts childhood incident at his home on Oneida Lake,Class B,1972-10-28T12:00:00Z,43.1546,-75.73906
28105,Report 28105: Two fishermen frightened after dark on Lake Kanawauke,Class B,2015-08-06T12:00:00Z,41.23296,-74.11488
28244,Report 28244: Young girls remember seeing a hair-covered creature running under a streetlight near Belmont,Class B,1999-01-16T12:00:00Z,42.24542,-77.98756
28570,Report 28570: Possible nighttime encounter outside a home north of Northville,Class B,2010-09-24T12:00:00Z,43.30679,-74.15429
55727,Report 55727: Married couple has possible daytime sighting while boating on Lake George,Class B,2015-06-17T12:00:00Z,43.35086,-73.34347
257,"Report 257: Mother describes possible observations by children near Tipp City, along Miami River",Class B,2000-09-01T12:00:00Z,39.9784,-84.1735
982,Report 982: Tracks found in West Branch State Park,Class B,1999-08-15T12:00:00Z,41.13021,-81.11578
1018,Report 1018: A man driving stops to watch a hair covered creature walk across a cornfield,Class B,1989-11-01T12:00:00Z,39.92821,-83.64597
2332,Report 2332: Three men are awakened by a series of loud screams identical to those of the BFRO website,Class B,1999-08-01T12:00:00Z,39.95329,-81.39827
3350,Report 3350: large footprints found.,Class B,1999-11-01T12:00:00Z,40.65572,-83.93892
3352,Report 3352: Large footprint found in sandbar,Class B,1981-01-31T12:00:00Z,38.89665,-83.40573
3533,"Report 3533: Hunter hears late night wood knocking near Nelsonville, by Wayne Nat'l Forest",Class B,1998-11-19T12:00:00Z,39.47642,-82.24155
3535,"Report 3535: Two witnesses find animal carcasses in possible display arrangement, near Coshocton on the Woodbury Wildlife Refuge",Class B,2001-04-15T12:00:00Z,40.25597,-82.1334
3589,"Report 3589: Two witnesses find tracks, and arranged animal remains, in Woodbury Gameland",Class B,1998-03-15T12:00:00Z,40.2287,-81.96845
4201,Report 4201: Sighting by motorist along Route 6,Class B,1999-05-30T12:00:00Z,41.72735,-80.54558
4299,"Report 4299: Two men training a hunting dog hear a loud, deep scream then briefly witness a large hairy thing cross a small clearing",Class B,2000-10-29T12:00:00Z,41.42364,-82.82491
4310,Report 4310: Footprints discovered along a creek on a sand bar,Class B,1988-05-19T12:00:00Z,40.35097,-81.99847
4458,Report 4458: Father and son hear screams identical to the one on the BFRO website.,Class B,1994-06-01T12:00:00Z,41.14896,-83.43667
4555,Report 4555: Large footprints found by individual while he was repairing a fence.,Class B,2000-05-07T12:00:00Z,40.3244,-81.99955
4950,Report 4950: Sighting by camper in Harrison County near Tappan Lake,Class B,1998-05-30T12:00:00Z,40.33345,-81.26559
4957,Report 4957: Hunter has dusk sighting in Oberlin area,Class B,1987-10-15T12:00:00Z,41.27939,-82.21939
4960,Report 4960: Sighting by motorists along Poe Rd,Class B,1978-09-30T12:00:00Z,41.09302,-81.82391
4961,Report 4961: Nightime sighting on SR 78 near Woodsfield,Class B,1994-02-15T12:00:00Z,39.75531,-81.02917
4962,Report 4962: Hunter states that vocalizations heard near Batesville are identical to recordings on BFRO site,Class B,1988-08-01T12:00:00Z,39.93154,-81.28671
4966,"Report 4966: Large footprints, area of matted grass and sounds of bipedal footsteps noted along shores of Aurora Lake",Class B,1976-08-01T12:00:00Z,41.31405,-81.38112
4967,Report 4967: Loud vocalizations and other noises heard late at night near railroad tracks.,Class B,1997-04-15T12:00:00Z,41.17646,-81.32425
4968,Report 4968: Tracks found along soybean field near Edinburgh,Class B,1970-11-01T12:00:00Z,41.10715,-81.1414
4969,Report 4969: Silhouette seen protruding above brushline near Mogadore Reservoir.,Class B,1983-07-31T12:00:00Z,41.06499,-81.3741
4972,Report 4972: Vocalizations heard by fisherman on Twin Creek,Class B,1978-09-01T12:00:00Z,39.64146,-84.48506
4974,Report 4974: Vocalizations heard near Clearfork Reservoir,Class B,1996-07-01T12:00:00Z,40.74705,-82.64864
4975,Report 4975: Sighting at Camp Oyo Boy Scout Camp on Rt. 125,Class B,1977-10-31T12:00:00Z,38.77727,-83.18179
4980,Report 4980: Night sighting near Sandyville,Class B,1988-06-15T12:00:00Z,40.62147,-81.34993
4981,Report 4981: Late night encounter by Coon hunters near Byhalia,Class B,1983-10-31T12:00:00Z,40.47326,-83.44371
4982,"Report 4982: Personal encounter of a camper as well as a history of encounters concerning his family members, dating back 40 years.",Class B,1956-01-01T12:00:00Z,39.25109,-82.3997
5013,Report 5013: Campers have encounter at night close to Tappan Lake,Class B,2000-10-01T12:00:00Z,40.42655,-81.25576
5076,Report 5076: Multiple wood on wood sounds heard in the Beach City Wildlife area,Class B,2002-10-12T12:00:00Z,40.6298,-81.5693
5259,Report 5259: While driving to a job a man witness's an unknown eight foot tall biped cross the road,Class B,1995-10-01T12:00:00Z,41.2599,-81.1455
5262,Report 5262: Woman see's a large bear like thing standing next to dumpster. The next day she finds large human like five toed tracks where it was standing heading into the woods,Class B,1997-11-01T12:00:00Z,41.1462,-80.62124
5406,Report 5406: A family is hearing howling behind their home identical to the howls on the BFRO website,Class B,2003-11-02T12:00:00Z,41.3235,-81.22745
5778,Report 5778: Couple horseback riding catch a glimpse of unknown creature followed by a nasty smell and a loud moaning scream,Class B,1987-08-07T12:00:00Z,40.54269,-80.89606
6848,Report 6848: Human-like footprints are found around a garage heading back into a remote hollow,Class B,1978-12-01T12:00:00Z,40.34042,-80.64211
7493,"Report 7493: Outdoor photographer hears a howl/scream on two separate occasions that were identical to the sounds on the ""Sightings"" television show.",Class B,1997-10-01T12:00:00Z,40.72943,-80.59236
7830,"Report 7830: Two teenagers witness something running from a pack of dogs on two legs, screaming very loud. The next day large five toed tracks are found",Class B,1967-07-01T12:00:00Z,41.38274,-82.12263
7832,Report 7832: A man has heard similar cries in the night for over 15 years that were noted in another BFRO report from the same location,Class B,1987-07-01T12:00:00Z,41.16187,-81.37181
8006,Report 8006: Strange vocalizations heard near a ravine just outside of Steubenville.,Class B,2001-06-01T12:00:00Z,40.3725,-80.67828
8086,"Report 8086: A series of large, human-like footprints are found on a farm near Wayne National Forest",Class B,1958-01-15T12:00:00Z,39.63382,-81.40079
8450,Report 8450: Property owners hear loud vocalizations in early morning and have a possible sighting near Clearcreek Metro Park,Class B,2004-04-03T12:00:00Z,39.5246,-82.6353
8843,Report 8843: Vocalizations heard and tracks found at Salt Fork State Park,Class B,2004-04-17T12:00:00Z,40.0799,-81.49697
9022,"Report 9022: While staying in cabins, sleepers awakened in early morning by strange sounds and notice unusual smell in Appalachian foothills",Class B,2004-07-18T12:00:00Z,40.42687,-81.2558
9042,"Report 9042: A woman has close sighting through living room window, very near the Zaleski State Forest",Class B,2004-06-20T12:00:00Z,39.24523,-82.27037
9766,Report 9766: Motorist has a brief daylight sighting at the edge of Huber Heights,Class B,2004-08-15T12:00:00Z,39.8494,-84.15971
10421,Report 10421: A couple has a frightening encounter in Shawnee State Forest.,Class B,1982-07-21T12:00:00Z,38.68516,-83.12916
11248,"Report 11248: A series of sound reports, footprint finds and a sighting from a family living near New London.",Class B,1999-08-01T12:00:00Z,41.0672,-82.41861
11946,Report 11946: Footprints and vocalizations culminate in a brief sighting for a family living near Savannah.,Class B,2003-04-07T12:00:00Z,40.99562,-82.38627
12157,Report 12157: Motorist sees hairy biped crossing road by Cuyahoga Valley National Park,Class B,2005-07-12T12:00:00Z,41.35208,-81.57021
12220,Report 12220: Possible approach to a dwelling between Calcutta and East Liverpool,Class B,1980-06-15T12:00:00Z,40.69334,-80.57396
12597,Report 12597: Night encounter near rural home outside Crooked Tree,Class B,1982-06-19T12:00:00Z,39.64081,-81.47081
12669,Report 12669: Possible tracks found by hunters outisde Mechanicsburg,Class B,1983-10-15T12:00:00Z,40.01979,-83.56088
12736,Report 12736: Student hears vocalization near the Cuyahoga River,Class B,1986-04-16T12:00:00Z,41.15845,-81.33134
12789,Report 12789: Night time sighting by resident near Germantown,Class B,1988-09-14T12:00:00Z,39.61205,-84.36754
13882,Report 13882: Road crossing sighting outside Cleveland - St. Rt. 82 near the CVRA,Class B,1995-03-11T12:00:00Z,41.31609,-81.56152
14223,Report 14223: Possible night time sighting by hunters in a marsh near Port Clinton,Class B,1974-04-20T12:00:00Z,41.48962,-83.06977
15088,Report 15088: Possible approach at night near Chesterland,Class B,2005-08-14T12:00:00Z,41.50086,-81.28275
15371,Report 15371: Possible sighting by teens in Salt Fork State Park,Class B,2006-07-28T12:00:00Z,40.11632,-81.52101
15430,Report 15430: Mother describes possible sightings by her children outside their rural home in Auburn Township,Class B,2006-08-04T12:00:00Z,41.38199,-81.27506
15876,Report 15876: Possible stalking near Salt Fork Lake spillway (drains into Wills Creek),Class B,2005-08-12T12:00:00Z,40.1138,-81.5518
15969,Report 15969: Possible daylight sighting on horse trail in Beaver Creek State Park,Class B,2007-01-10T12:00:00Z,40.725,-80.616
16489,Report 16489: Camper describes trees shaken and possible encounter near Waverly,Class B,2002-09-07T12:00:00Z,39.10495,-82.79665
17189,Report 17189: Close encounter remembered and possible vocalizations heard and recorded near Minerva,Class B,1991-08-15T12:00:00Z,40.75079,-81.27147
17317,Report 17317:  Possible vocalization heard by fishermen at Tappan Lake.,Class B,2007-02-28T12:00:00Z,40.20275,-81.1188
17388,Report 17388: Possible vocalizations heard by bow hunters near Malaga,Class B,2002-10-15T12:00:00Z,39.86019,-81.20422
22569,"Report 22569: Motorist has a possible, brief daylight sighting in the Cuyahoga Valley",Class B,2007-12-24T12:00:00Z,41.25248,-81.60838
23980,Report 23980: Woman recounts possible night time encounter near Mogadore,Class B,2008-06-11T12:00:00Z,41.05931,-81.3654
24356,Report 24356: Two fishermen hear possible vocalizations then find footprints west of Warren,Class B,2005-03-01T12:00:00Z,39.74678,-89.34647
24435,Report 24435: Man sees silhouette of an 8'-9' tall creature looking back at him from a cornfield near Canton,Class B,1976-08-10T12:00:00Z,40.79362,-81.32337
25724,Report 25724: Possible sighting at dusk on family property outside Youngstown,Class B,2006-04-01T12:00:00Z,41.12884,-80.85832
25948,Report 25948: Man hears characteristic howls in early morning hours near Mechanicstown,Class B,2009-05-10T12:00:00Z,40.64049,-80.90944
26149,Report 26149: Fishermen experience possible early morning vocalizations and rock throwing at East Fork Lake,Class B,2009-06-16T12:00:00Z,39.03501,-84.1317
26830,Report 26830: Group finds possible Bigfoot track in Wayne National Forest - w/photos of track and cast,Class B,2009-10-31T12:00:00Z,39.42635,-81.37085
27972,Report 27972: Family camping at Shawnee State Forest has possible encounter,Class B,2010-07-06T12:00:00Z,38.69322,-83.12891
28499,Report 28499: Possible bigfoot activity and interesting photos taken at Clear Creek Park,Class B,2010-10-09T12:00:00Z,39.59947,-82.63536
28531,Report 28531: Witness describes possible vocalization near Bath,Class B,2010-11-18T12:00:00Z,41.16984,-81.64181
28730,Report 28730: Possible vocalizations heard while training hunting dogs near Atwater,Class B,2010-12-15T12:00:00Z,41.00418,-4.054427E+07
28998,Report 28998: Motorist has possible roadside sighting at night west of Alliance,Class B,2010-10-22T12:00:00Z,40.90177,-81.26729
29018,Report 29018: Woman recounts possible early evening sighting near Saybrook,Class B,2007-09-22T12:00:00Z,41.81429,-80.84143
30369,Report 30369: Photo of a possible footprint taken by campers in the Fort Hill Area,Class B,2011-08-08T12:00:00Z,39.11929,-83.40022
31000,Report 31000: Possible night time encounter while fishing near Atwater,Class B,2009-06-17T12:00:00Z,41.13183,-81.11617
31246,Report 31246: Possible nightime encounter while fishing at Mogadore Reservoir,Class B,2011-08-17T12:00:00Z,41.06194,-81.36305
31439,Report 31439: Possible rock throwing display while night fishing at Salt Fork State Park,Class B,2010-07-18T12:00:00Z,40.11682,-81.4936
37656,Report 37656: Possible Thanksgiving Day road crossing on Hwy. 11 near Leetonia,Class B,2012-11-22T12:00:00Z,40.87496,-80.7291
38725,Report 38725: Possible footprints found by a tree trimming crew on a road near Norwalk,Class B,2013-01-02T12:00:00Z,41.17222,-82.34181
40040,Report 40040: Man recalls possible sighting while driving at night next to the Ravenna Arsenal,Class B,1986-07-15T12:00:00Z,41.18518,-81.03764
40360,Report 40360: Possible daylight sighting along I-90 near Geneva,Class B,2013-03-14T12:00:00Z,41.76702,-80.98022
40619,Report 40619: Possible daylight sighting while walking a dog on a bikeway near Jamestown,Class B,2013-03-16T12:00:00Z,39.6543,-83.7278
40715,Report 40715: Possible daylight sighting by a passenger traveling along I-80 over the Meander Creek Reservoir,Class B,2012-03-24T12:00:00Z,41.11447,-80.14099
41270,Report 41270: Possible daylight sighting while driving in farm country near Nashville,Class B,2013-05-27T12:00:00Z,40.59307,-82.14194
41452,Report 41452: Couple flees their camp site after a possible late night encounter at Salt Fork State Park,Class B,2013-06-17T12:00:00Z,40.12719,-81.50403
41774,Report 41774: Woman is startled after seeing a face with yellow eyes peering into her kitchen window near Valley City,Class B,2013-06-25T12:00:00Z,41.22248,-81.91616
42022,Report 42022: Possible nighttime encounter near Spencer leaves three men startled,Class B,2013-04-13T12:00:00Z,41.11417,-82.07824
42120,Report 42120: Possible nighttime sighting while camping on a farm on a foggy night near Nashville,Class B,2013-08-24T12:00:00Z,40.60291,-82.16943
43407,Report 43407: Possible daytime road crossing on SR 32 near Jasper,Class B,2013-12-24T12:00:00Z,39.05922,-83.07492
44066,Report 44066: Night fishermen recall possible encounters near Dillon State Park,Class B,1995-03-11T12:00:00Z,40.04603,-82.14536
44173,Report 44173: Possible tracks found by a man and his dog at a rest stop near Piketon,Class B,2014-02-14T12:00:00Z,38.9506,-83.02551
44262,Report 44262: Possible daylight sighting by a couple at Geneva-on-the-Lake State Park,Class B,2014-02-15T12:00:00Z,41.85256,-80.96186
45280,"Report 45280: Family going fishing find a large, strange footprint in a sandbar near Gratis",Class B,2014-06-07T12:00:00Z,39.65625,-84.51192
46834,Report 46834: Camper has possible early evening sighting in Beaver Creek State Park,Class B,2008-06-14T12:00:00Z,40.73206,-80.61996
47305,Report 47305: Bow hunter hears possible vocalizations and wood knocks in the East Fork Wilderness Area near Williamsburg,Class B,2014-12-07T12:00:00Z,39.01569,-84.08533
48900,Report 48900: Father and son record possible vocalizations at Kendall Lake in the Cuyahoga Valley National Park,Class B,2015-05-24T12:00:00Z,41.21424,-81.5168
49614,Report 49614: Strange game camera photo leads to finding possible footprints outside of New London,Class B,2015-08-24T12:00:00Z,41.06939,-82.36591
49766,Report 49766: Grandmother and grandson spot a tall figure by the road's edge at East Fork State Park,Class B,2015-09-13T12:00:00Z,39.00175,-84.14354
49847,Report 49847: Tall figure seen in the shadows at Mohican State Park,Class B,2015-09-18T12:00:00Z,40.61111,-82.29642
50393,Report 50393: Two deer hunters experience a likely week-long encounter near Nashport,Class B,2015-12-01T12:00:00Z,40.01209,-82.13298
56800,Report 56800: Possible sighting and casting of a print near Hosak's Cave in Salt Fork State Park,Class B,2017-02-12T12:00:00Z,40.14003,-81.49033
57774,Report 57774: Possible footprint find near Rockbridge State Nature Preserve,Class B,2017-06-25T12:00:00Z,39.56573,-82.49833
1300,"Report 1300: 12""-14"" tracks found by two friends after they felt like they were being "" stalked "" by something unknown while deer hunting.",Class B,1999-11-28T12:00:00Z,34.75139,-95.04778
1303,Report 1303: Sisters observe tall hairy creature running away from them,Class B,1942-04-01T12:00:00Z,34.73153,-99.81514
1888,Report 1888: Strange calls and other possible bigfoot related activity experienced by investigators.,Class B,2001-04-22T12:00:00Z,34.53889,-94.93722
1966,Report 1966: May/June 83/84 Oklahoma Leflore,Class B,2001-03-20T12:00:00Z,34.84167,-94.63111
2353,Report 2353: Large unseen creature intimidates fishermen,Class B,1995-09-01T12:00:00Z,35.21111,-97.24139
2386,Report 2386: Unusual screams and thrashing sounds heard by 3 fishermen,Class B,2000-04-04T12:00:00Z,36.4075,-94.92667
2789,Report 2789: Camper says a sasquatch entered a cabin of sleeping girls.,Class B,1977-07-15T12:00:00Z,35.00278,-95.34111
2909,Report 2909: Deer kill stash discovered after bigfoot sighting,Class B,1971-10-25T12:00:00Z,34.72195,-94.96639
3199,Report 3199: BFRO investigator hears loud footsteps and bipedal running,Class B,2001-10-02T12:00:00Z,34.52667,-94.70278
3240,Report 3240: Father and son observe hand print and footprints near old logging road,Class B,2001-10-19T12:00:00Z,34.45195,-94.60042
8811,Report 8811: Footprints found near Honobia,Class B,2004-04-02T12:00:00Z,34.52436,-94.91928
